date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region,lose_id,win_id
2007-11-09,Johnson Central,Bryan Station,48,27,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,176,157
2007-11-09,Letcher County Central,Whitley County,40,26,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,183,154
2007-11-09,Lincoln County,Mercer County,34,14,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,170,155
2007-11-09,Montgomery County,Woodford County,16,7,0,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,158,159
2007-11-09,Oldham County,Jeffersontown,35,19,0,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,175,172
2007-11-09,Owensboro,Ohio County,49,7,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,178,152
2007-11-09,Pulaski County,South Laurel,41,21,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,166,156
2007-11-09,Warren Central,Barren County,59,7,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,169,168
2007-11-09,Ballard,Eastern,27,13,0,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,199,205
2007-11-09,Boone County,Campbell County,45,13,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,203,191
2007-11-09,Daviess County,Graves County,27,20,0,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,200,197
2007-11-09,DuPont Manual,Pleasure Ridge Park,21,20,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,210,189
2007-11-09,Fern Creek,Southern,54,20,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,211,196
2007-11-09,Henry Clay,Tates Creek,49,7,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,219,188
2007-11-09,Madison Central,George Rogers Clark,27,14,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,215,202
2007-11-09,Male,Bullitt Central,42,8,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,216,190
2007-11-09,Marshall County,Henderson County,42,25,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,218,194
2007-11-09,Meade County,North Hardin,35,0,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,214,192
2007-11-09,Nelson County,Greenwood,34,28,0,Class 6A KHSAA Commonwealth Gridiron Bowl 2OT,0,0,208,209
2007-11-09,Paul Laurence Dunbar,Lafayette,8,0,0,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,195,212
2007-11-09,Ryle,Simon Kenton,44,27,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,204,201
2007-11-09,Shelby County,Scott County,60,56,0,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,193,198
2007-11-09,St. Xavier,Butler,62,0,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,221,186
2007-11-09,Trinity (Louisville),Seneca,49,0,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,217,187
2007-11-16,Beechwood,Bellevue,35,2,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,4,3
2007-11-16,Campbellsville,Williamsburg,38,36,0,Class 1A KHSAA Commonwealth Gridiron Bowl (double overtime),1,0,41,10
2007-11-16,Frankfort,Trimble County,57,16,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,40,19
2007-11-16,Hazard,Cumberland,33,27,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,14,24
2007-11-16,Holy Cross (Louisville),Bethlehem,31,6,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,6,25
2007-11-16,Lexington Christian,Raceland,34,32,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,38,28
2007-11-16,Mayfield,Fulton City,48,20,0,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,20,31
2007-11-16,Pikeville,Paintsville,55,0,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,33,36
2007-11-16,Bardstown,Danville,23,13,0,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,48,42
2007-11-16,Corbin,Middlesboro,28,13,1,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,61,47
2007-11-16,DeSales,Christian Academy-Louisville,24,14,2,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,46,49
2007-11-16,Fort Campbell,Owensboro Catholic,26,0,1,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,68,50
2007-11-16,Metcalfe County,Green County,41,14,0,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,53,60
2007-11-16,Newport Central Catholic,Holy Cross (Covington),28,0,1,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,56,66
2007-11-16,Prestonsburg,Shelby Valley,38,0,1,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,71,69
2007-11-16,Trigg County,Heath,23,13,1,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,55,73
2007-11-16,Belfry,Sheldon Clark,42,6,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,81,75
2007-11-16,Breathitt County,Estill County,55,7,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,80,76
2007-11-16,Central,Elizabethtown,28,14,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,88,79
2007-11-16,Henry County,North Oldham,15,7,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,86,83
2007-11-16,Paducah Tilghman,Union County,59,20,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,103,84
2007-11-16,Russell,Mason County,26,21,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,85,77
2007-11-16,Russellville,Edmonson County,33,14,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,91,78
2007-11-16,Somerset,Garrard County,54,0,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,98,82
2007-11-16,Bell County,Rockcastle County,35,0,1,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,127,116
2007-11-16,Fairdale,Valley,18,7,0,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,120,122
2007-11-16,Greenup County,Boyd County,27,26,0,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,132,133
2007-11-16,Harrison County,Franklin County,30,6,0,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,121,118
2007-11-16,Lexington Catholic,Boyle County,41,12,1,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,131,115
2007-11-16,Lone Oak,Calloway County,56,22,1,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,124,114
2007-11-16,North Bullitt,Marion County,20,13,0,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,119,123
2007-11-16,Warren East,Franklin-Simpson,47,14,1,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,126,117
2007-11-16,Bowling Green,Warren Central,63,0,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,168,150
2007-11-16,Highlands,Covington Catholic,40,0,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,171,149
2007-11-16,John Hardin,Doss,56,7,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,162,151
2007-11-16,Johnson Central,Montgomery County,32,14,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,159,157
2007-11-16,Letcher County Central,Clay County,48,37,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,163,154
2007-11-16,Lincoln County,Pulaski County,22,14,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,156,155
2007-11-16,Oldham County,Anderson County,22,21,0,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,153,172
2007-11-16,Owensboro,Christian County,35,19,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,167,152
2007-11-16,Boone County,Ryle,27,17,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,201,191
2007-11-16,Henry Clay,Paul Laurence Dunbar,28,0,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,212,188
2007-11-16,Male,Fern Creek,38,27,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,196,190
2007-11-16,Marshall County,Daviess County,22,21,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,197,194
2007-11-16,Meade County,Nelson County,13,7,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,209,192
2007-11-16,Shelby County,Madison Central,37,20,0,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,202,198
2007-11-16,St. Xavier,DuPont Manual,27,7,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,189,186
2007-11-16,Trinity (Louisville),Ballard,63,14,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,205,187
2007-11-23,Beechwood,Holy Cross (Louisville),42,7,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,25,3
2007-11-23,Frankfort,Mayfield,35,14,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,31,19
2007-11-23,Hazard,Campbellsville,44,6,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,10,24
2007-11-23,Lexington Christian,Pikeville,45,14,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,36,28
2007-11-23,DeSales,Prestonsburg,33,20,2,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,69,49
2007-11-23,Fort Campbell,Bardstown,28,20,1,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,42,50
2007-11-23,Metcalfe County,Trigg County,47,13,0,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,73,60
2007-11-23,Newport Central Catholic,Corbin,28,16,1,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,47,66
2007-11-23,Belfry,Somerset,38,21,0,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,82,75
2007-11-23,Breathitt County,Russell,20,17,0,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,77,76
2007-11-23,Central,Russellville,48,28,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,78,79
2007-11-23,Paducah Tilghman,Henry County,36,13,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,83,84
2007-11-23,Harrison County,Greenup County,31,30,1,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,133,118
2007-11-23,Lexington Catholic,Bell County,35,16,0,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,116,115
2007-11-23,Lone Oak,North Bullitt,55,33,1,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,123,114
2007-11-23,Warren East,Fairdale,54,20,1,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,122,117
2007-11-23,Bowling Green,John Hardin,27,23,0,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,151,150
2007-11-23,Highlands,Letcher County Central,52,12,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,154,149
2007-11-23,Lincoln County,Johnson Central,43,22,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,157,155
2007-11-23,Owensboro,Oldham County,14,6,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,172,152
2007-11-23,Boone County,Shelby County,45,35,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,198,191
2007-11-23,Meade County,Male,25,3,0,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,190,192
2007-11-23,St. Xavier,Marshall County,65,0,0,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,194,186
2007-11-23,Trinity (Louisville),Henry Clay,50,14,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,188,187
2007-11-30,Beechwood,Frankfort,49,17,0,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,19,3
2007-11-30,Lexington Christian,Hazard,45,21,1,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,24,28
2007-11-30,Fort Campbell,Metcalfe County,24,15,0,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,60,50
2007-11-30,Newport Central Catholic,DeSales,31,3,2,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,49,66
2007-11-30,Belfry,Breathitt County,62,28,1,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,76,75
2007-11-30,Central,Paducah Tilghman,17,14,0,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,84,79
2007-11-30,Lexington Catholic,Harrison County,34,0,0,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,118,115
2007-11-30,Lone Oak,Warren East,38,35,1,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,117,114
2007-11-30,Bowling Green,Owensboro,35,13,0,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,152,150
2007-11-30,Highlands,Lincoln County,49,21,1,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,155,149
2007-11-30,St. Xavier,Meade County,31,3,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,192,186
2007-11-30,Trinity (Louisville),Boone County,56,21,1,Class 6A KHSAA Commonwealth Gridiron Bowl,0,0,191,187
2007-12-07,Beechwood,Lexington Christian,38,35,2,Class 1A KHSAA Commonwealth Gridiron Bowl,0,0,28,3
2007-12-07,Central,Belfry,27,17,2,Class 3A KHSAA Commonwealth Gridiron Bowl,0,0,75,79
2007-12-07,Highlands,Bowling Green,28,7,2,Class 5A KHSAA Commonwealth Gridiron Bowl,0,0,150,149
2007-12-08,Fort Campbell,Newport Central Catholic,21,7,2,Class 2A KHSAA Commonwealth Gridiron Bowl,0,0,66,50
2007-12-08,Lexington Catholic,Lone Oak,49,7,2,Class 4A KHSAA Commonwealth Gridiron Bowl,0,0,114,115
2007-12-08,Trinity (Louisville),St. Xavier,34,28,2,Class 6A KHSAA Commonwealth Gridiron Bowl overtime,1,0,186,187
